date,year,month,day_of_week,hour,is_weekend,season,weather,temperature_c,humidity,windspeed_kmh,air_quality_index,holiday,working_day,fuel_price,traffic_index,app_active_users,promotion_active,city_zone,near_metro_station,special_event,bike_station_capacity,bike_demand
28-06-2024,2024,6,4,6,0,Summer,Clear,36.5,76,17.4,159,0,1,102.89,85.4,18500,0,Commercial,1,0,160,483
17-04-2023,2023,4,0,8,0,Spring,Clear,27.5,83,21.6,90,0,1,94.46,57.5,36335,0,Business District,1,0,496,926
26-12-2023,2023,12,1,6,0,Winter,Clear,22.4,67,8.1,78,0,1,99.29,37.6,17247,1,University Area,1,0,326,624
08-02-2025,2025,2,5,16,1,Winter,Clear,17.1,76,6.4,161,0,0,100.2,40,35003,0,Residential,1,0,473,495
03-05-2024,2024,5,4,21,0,Spring,Clear,29.1,40,18.5,91,0,1,91.92,66.6,35039,1,Business District,0,0,375,735
02-07-2025,2025,7,2,11,0,Summer,Clear,34.4,62,16.3,162,0,1,116.05,37.1,35360,0,Residential,1,0,137,595
01-03-2025,2025,3,5,13,1,Spring,Mist,22.8,36,15.5,119,0,0,112.36,35.9,35431,0,University Area,0,0,250,514
23-02-2023,2023,2,3,10,0,Winter,Light Rain,14.6,91,18.2,133,0,1,107.1,57.6,36850,0,Residential,0,0,253,413
27-11-2023,2023,11,0,6,0,Autumn,Clear,32.2,47,9,143,0,1,114.17,37.7,41432,0,University Area,0,0,68,689
10-05-2024,2024,5,4,8,0,Spring,Light Rain,29.3,95,18.4,58,0,1,105.59,68.1,48917,1,University Area,1,0,426,819
15-06-2025,2025,6,6,8,1,Summer,Clear,38.9,46,21.8,122,0,0,88.51,68.2,11201,0,Residential,1,0,90,340
31-05-2025,2025,5,5,19,1,Spring,Mist,33,45,10.9,196,0,0,100.51,33.7,35004,0,Tourist Area,0,0,491,501
17-12-2023,2023,12,6,6,1,Winter,Clear,19.3,50,8,123,0,0,98.28,72.2,37139,0,University Area,1,1,182,660
06-08-2024,2024,8,1,11,0,Summer,Cloudy,36.7,57,12.6,133,0,1,112.97,74.4,23148,0,University Area,0,0,387,546
29-11-2025,2025,11,5,7,1,Autumn,Cloudy,23.7,72,16,174,0,0,114.23,33.5,43778,0,University Area,0,0,208,615
05-06-2025,2025,6,3,15,0,Summer,Clear,45.3,31,17.7,88,0,1,91.06,59.9,25047,0,Residential,0,0,200,350
19-11-2025,2025,11,2,9,0,Autumn,Mist,25.9,36,11.5,98,0,1,105.87,32.3,36257,0,Residential,0,0,416,663
09-11-2025,2025,11,6,13,1,Autumn,Cloudy,32.3,78,20,78,0,0,96.95,69.1,23701,1,Residential,1,0,395,504
21-10-2023,2023,10,5,7,1,Autumn,Clear,16.1,32,15.7,94,0,0,110.98,34.9,19292,0,Commercial,1,0,184,629
02-01-2023,2023,1,0,5,0,Winter,Cloudy,13.6,31,9.3,68,1,0,98.31,71,32394,1,Business District,0,0,355,543
14-05-2023,2023,5,6,11,1,Spring,Clear,24.2,50,14.2,111,0,0,95.65,100,8541,0,Residential,1,0,159,638
28-12-2023,2023,12,3,10,0,Winter,Light Rain,17.3,77,14.3,92,0,1,93.51,67.2,9327,1,Residential,1,0,279,483
12-08-2024,2024,8,0,6,0,Summer,Clear,37.7,54,14.3,133,0,1,100.55,55.5,25597,0,Commercial,0,0,406,423
26-01-2023,2023,1,3,17,0,Winter,Clear,16.8,79,5.4,206,0,1,108.36,86.2,35959,0,Residential,1,0,175,780
01-09-2024,2024,9,6,21,1,Monsoon,Clear,31.8,32,12.4,114,0,0,105.86,46.1,7797,1,Residential,0,0,221,293
21-09-2024,2024,9,5,13,1,Monsoon,Clear,29,53,12.7,188,0,0,111.48,71.6,48105,0,Residential,1,0,101,472
22-04-2024,2024,4,0,10,0,Spring,Mist,28.8,35,10.8,123,0,1,106.52,51.5,14247,0,Commercial,0,0,467,630
30-03-2024,2024,3,5,7,1,Spring,Clear,21.7,68,10.5,131,0,0,112.76,74.2,13137,0,Tourist Area,0,0,333,732
18-03-2024,2024,3,0,16,0,Spring,Cloudy,21.9,40,7.3,192,0,1,110.99,84,40133,0,Commercial,1,0,63,813
16-08-2024,2024,8,4,9,0,Summer,Clear,34.3,64,17.9,158,0,1,108.74,35.9,39789,0,Tourist Area,1,1,195,811
10-02-2024,2024,2,5,6,1,Winter,Clear,8.7,57,13,124,0,0,103,66.9,7509,0,Residential,1,0,263,339
15-03-2024,2024,3,4,14,0,Spring,Light Rain,30.4,74,27.9,93,0,1,87.79,83,19719,0,Residential,0,0,222,290
09-04-2024,2024,4,1,19,0,Spring,Clear,28.3,46,21.6,76,0,1,107.77,59.8,11989,0,Commercial,1,0,480,849
02-11-2025,2025,11,6,18,1,Autumn,Clear,21.2,77,15.3,151,0,0,106.95,54.3,27021,0,Commercial,1,0,343,632
03-04-2023,2023,4,0,12,0,Spring,Cloudy,24.5,31,14.1,145,0,1,102.52,68.3,13926,0,Residential,0,0,188,614
10-09-2024,2024,9,1,8,0,Monsoon,Clear,29.7,59,14.7,163,0,1,99.08,55,20847,1,Business District,1,0,429,720
15-06-2023,2023,6,3,10,0,Summer,Mist,40.8,32,8.9,43,0,1,105.98,25.5,24084,1,University Area,1,0,385,601
15-01-2023,2023,1,6,10,1,Winter,Cloudy,12.4,40,6.1,86,1,0,94.63,26.2,18184,0,University Area,1,0,103,459
17-09-2024,2024,9,1,13,0,Monsoon,Clear,33.9,84,18,124,0,1,99.98,36,10887,0,Residential,0,0,354,251
02-10-2024,2024,10,2,18,0,Autumn,Cloudy,25.6,34,9,142,0,1,93.28,69.4,47292,0,Tourist Area,1,0,200,829
25-04-2024,2024,4,3,6,0,Spring,Clear,34.2,74,20.1,74,0,1,109.46,100,14750,1,University Area,1,1,135,889
27-11-2025,2025,11,3,9,0,Autumn,Cloudy,25.1,59,6.3,67,0,1,106.36,78.4,43134,0,Commercial,1,0,309,934
01-08-2025,2025,8,4,6,0,Summer,Clear,41.2,37,14.6,112,0,1,92.02,67.9,24196,0,Commercial,0,0,465,372
22-12-2025,2025,12,0,9,0,Winter,Light Rain,10.1,84,21,111,0,1,99.64,57.1,7028,0,Business District,1,1,142,479
21-03-2024,2024,3,3,22,0,Spring,Clear,27.5,78,12.8,138,0,1,92.98,69,45647,0,Residential,0,0,119,569
10-06-2024,2024,6,0,16,0,Summer,Clear,35,44,16.4,98,0,1,104.65,100,26170,0,University Area,0,1,206,749
21-12-2025,2025,12,6,9,1,Winter,Clear,12.3,45,15.6,124,0,0,112.99,57.7,28004,1,Tourist Area,1,0,271,783
11-06-2025,2025,6,2,20,0,Summer,Clear,36.2,49,16.3,83,0,1,104.01,64.7,47420,0,Tourist Area,1,1,73,844
28-12-2023,2023,12,3,11,0,Winter,Clear,19.8,31,19.9,89,0,1,85.44,47.5,26836,0,Commercial,0,0,493,565
03-07-2024,2024,7,2,20,0,Summer,Mist,35.7,31,11.8,128,0,1,99.97,49.3,47973,0,Business District,1,0,421,683
11-08-2023,2023,8,4,16,0,Summer,Clear,38.5,74,7.8,42,0,1,103.8,76.9,25697,0,Tourist Area,0,1,486,717
18-03-2024,2024,3,0,9,0,Spring,Light Rain,27.6,82,21.2,94,1,0,104.85,37.5,8851,0,Residential,1,0,441,317
27-10-2025,2025,10,0,11,0,Autumn,Light Rain,31.3,73,25.3,103,0,1,96.24,44,26022,1,Commercial,1,0,474,443
25-04-2025,2025,4,4,18,0,Spring,Clear,33.4,56,12.3,152,0,1,106.5,85.2,34292,0,Residential,0,0,352,869
30-08-2023,2023,8,2,9,0,Summer,Mist,33.6,51,19.4,87,0,1,102.64,66.8,12040,0,Tourist Area,1,0,346,526
17-07-2024,2024,7,2,20,0,Summer,Clear,33.3,65,14.1,108,0,1,104.31,48.2,6345,0,Business District,1,0,374,634
30-11-2023,2023,11,3,9,0,Autumn,Clear,25.3,30,8.1,110,0,1,104.27,72.2,6597,0,Residential,0,0,352,740
29-08-2024,2024,8,3,7,0,Summer,Clear,38.9,67,21.3,126,1,0,105.96,49.2,26401,0,Business District,0,0,206,447
15-06-2023,2023,6,3,7,0,Summer,Clear,33.6,37,17.1,159,0,1,113.63,65.3,34186,0,Residential,1,0,140,751
01-05-2025,2025,5,3,18,0,Spring,Clear,27.1,54,5.7,130,1,0,115.38,69.7,48626,0,Commercial,1,0,492,949
29-05-2024,2024,5,2,12,0,Spring,Clear,23.6,33,10.4,128,0,1,100.4,36.4,21841,0,Residential,1,0,464,709
09-05-2025,2025,5,4,17,0,Spring,Clear,26.1,49,11,194,0,1,113.27,40.2,24948,0,Tourist Area,1,0,109,951
13-09-2025,2025,9,5,22,1,Monsoon,Cloudy,28,49,19.8,175,0,0,110.1,62.1,36914,0,Residential,1,0,354,371
02-01-2024,2024,1,1,6,0,Winter,Mist,13.6,81,20.7,183,0,1,107.34,84.2,24722,0,Commercial,0,0,61,423
03-11-2024,2024,11,6,15,1,Autumn,Clear,16.5,77,8,89,0,0,102.74,53.6,12127,0,Commercial,1,0,80,502
09-08-2025,2025,8,5,12,1,Summer,Light Rain,39.4,85,26.2,111,0,0,104.76,80.3,29108,1,University Area,0,0,187,238
13-01-2024,2024,1,5,5,1,Winter,Clear,16.2,32,20,78,0,0,110.42,31.5,10641,0,University Area,0,0,149,437
10-02-2025,2025,2,0,6,0,Winter,Clear,13.6,48,5.2,144,0,1,102.44,86.6,11269,0,Residential,1,0,79,577
30-05-2025,2025,5,4,18,0,Spring,Light Rain,26.1,81,26,107,0,1,97.89,84.1,40972,0,University Area,0,0,147,642
22-04-2023,2023,4,5,22,1,Spring,Mist,38,65,9.6,72,0,0,84.54,55.6,19192,0,University Area,1,0,129,316
08-06-2023,2023,6,3,22,0,Summer,Light Rain,45.2,91,18.9,83,0,1,96.26,44.3,27144,0,Commercial,1,0,306,170
30-11-2024,2024,11,5,20,1,Autumn,Light Rain,22.3,91,20.8,133,0,0,115.77,63,22348,0,Tourist Area,1,0,225,531
02-05-2025,2025,5,4,13,0,Spring,Clear,25.7,37,10.9,128,0,1,106.7,57.4,31184,0,Business District,1,0,266,855
10-03-2025,2025,3,0,9,0,Spring,Light Rain,21,95,22.4,137,0,1,96.18,63.2,18917,0,Residential,1,0,303,480
12-03-2023,2023,3,6,10,1,Spring,Clear,28.5,42,16,142,0,0,98.74,34.6,40524,0,Commercial,0,1,150,678
12-08-2024,2024,8,0,9,0,Summer,Clear,38.8,69,11.9,107,0,1,102.68,81.1,39595,0,University Area,1,0,430,684
06-09-2023,2023,9,2,5,0,Monsoon,Clear,31.7,47,10.6,140,0,1,104.67,79.8,7753,0,Business District,0,0,355,463
17-11-2025,2025,11,0,20,0,Autumn,Clear,25.9,46,15.1,113,0,1,95.17,43.1,22952,1,University Area,1,0,360,907
17-01-2023,2023,1,1,11,0,Winter,Mist,12.4,46,21.9,202,0,1,102.42,29.1,23621,0,Commercial,1,0,71,392
16-06-2025,2025,6,0,21,0,Summer,Light Rain,39.4,78,16.9,91,0,1,96.81,70.4,25305,0,Tourist Area,0,0,394,206
21-10-2023,2023,10,5,20,1,Autumn,Mist,24.6,47,13.9,60,0,0,99.43,65.1,37369,0,Residential,1,0,347,611
30-05-2025,2025,5,4,9,0,Spring,Clear,27.1,48,19.4,98,0,1,92.87,41.6,34756,0,Business District,0,0,307,747
11-07-2023,2023,7,1,20,0,Summer,Cloudy,36.9,66,10.9,93,0,1,104.53,72.3,21806,0,University Area,1,0,52,599
07-06-2025,2025,6,5,14,1,Summer,Mist,34.5,38,13.6,185,0,0,112.8,48.7,17259,0,Business District,1,0,104,407
31-03-2023,2023,3,4,18,0,Spring,Clear,26.7,44,5.1,69,0,1,114.9,76.2,15336,1,Residential,1,0,453,994
17-04-2025,2025,4,3,10,0,Spring,Clear,30.9,39,13.8,141,0,1,104.38,69.3,11288,0,Commercial,0,0,280,760
24-04-2023,2023,4,0,9,0,Spring,Clear,31.5,58,17,100,0,1,93.28,52.2,22038,0,Tourist Area,1,0,115,764
03-02-2024,2024,2,5,9,1,Winter,Clear,15.3,43,15.5,161,0,0,92.16,68.3,39061,0,Residential,0,0,464,568
31-03-2023,2023,3,4,9,0,Spring,Clear,28,81,7.8,115,0,1,112.19,73.9,49855,1,Commercial,1,0,223,1040
07-03-2025,2025,3,4,7,0,Spring,Cloudy,22.8,50,19.3,77,0,1,108.09,66.5,13344,0,Residential,0,0,356,752
31-07-2024,2024,7,2,10,0,Summer,Clear,43.4,37,20.1,65,0,1,106.65,84.1,29730,1,Residential,1,0,425,801
24-06-2024,2024,6,0,17,0,Summer,Clear,36.4,80,15.7,116,1,0,98.81,59,26462,0,Commercial,1,0,204,440
29-10-2025,2025,10,2,7,0,Autumn,Clear,16.8,70,12.4,112,0,1,103.43,70.5,36079,0,Tourist Area,0,0,270,818
19-03-2025,2025,3,2,7,0,Spring,Clear,27.7,81,11.6,153,1,0,87.25,49.6,39650,0,Commercial,0,0,152,517
10-11-2025,2025,11,0,14,0,Autumn,Mist,19.4,35,20.6,107,0,1,112.56,37.1,31534,1,Business District,1,0,357,731
14-03-2024,2024,3,3,16,0,Spring,Clear,24.8,40,9.1,200,0,1,106.54,96.2,18737,1,University Area,0,0,262,841
30-08-2024,2024,8,4,15,0,Summer,Mist,34.6,72,12.6,152,0,1,96.95,90.3,7100,0,University Area,0,0,97,336
17-01-2025,2025,1,4,21,0,Winter,Clear,12.2,47,12,146,0,1,96.08,41.1,45644,0,Tourist Area,0,0,220,602
05-07-2024,2024,7,4,6,0,Summer,Clear,43.8,48,11.8,70,0,1,91.6,36.2,49459,0,Business District,1,0,401,522
09-10-2023,2023,10,0,9,0,Autumn,Cloudy,18.7,37,20.9,93,0,1,102.89,64.4,20711,1,Commercial,1,0,154,768
18-11-2024,2024,11,0,20,0,Autumn,Clear,20.5,59,19.9,120,0,1,96.02,62.4,32081,0,Business District,0,0,308,753
06-05-2023,2023,5,5,22,1,Spring,Light Rain,30.2,77,24.1,175,1,0,111.86,40.8,45846,0,Commercial,1,0,109,332
17-12-2024,2024,12,1,22,0,Winter,Clear,16.9,73,19.6,181,1,0,96.45,45.9,18509,1,University Area,0,0,408,425
28-06-2024,2024,6,4,16,0,Summer,Clear,37.7,32,21.6,149,0,1,110.74,21,32412,0,Commercial,0,0,72,442
19-05-2025,2025,5,0,10,0,Spring,Cloudy,22.7,73,21.2,141,0,1,109.27,52.5,34144,0,University Area,0,0,464,709
04-12-2024,2024,12,2,8,0,Winter,Light Rain,20.8,88,19.3,91,0,1,95.05,52.8,43251,0,Residential,1,0,361,526
31-12-2024,2024,12,1,13,0,Winter,Clear,15.6,79,8.6,171,0,1,97.22,32.8,40863,0,Residential,0,0,245,443
20-08-2023,2023,8,6,11,1,Summer,Clear,36.7,31,16.3,118,0,0,107.68,63,12699,0,University Area,0,0,50,452
04-07-2025,2025,7,4,17,0,Summer,Clear,37.7,50,8.2,159,0,1,103.57,60.2,15180,0,University Area,0,0,471,618
31-10-2024,2024,10,3,8,0,Autumn,Cloudy,25.1,30,16.3,51,0,1,102.3,40.4,40166,0,Residential,0,0,370,626
01-03-2025,2025,3,5,14,1,Spring,Clear,30.5,54,18.1,80,0,0,98.84,64.7,6583,0,Residential,1,0,236,489
09-12-2025,2025,12,1,15,0,Winter,Clear,14.2,40,7.1,145,0,1,107.5,66.6,18818,1,Business District,1,0,249,856
24-05-2024,2024,5,4,13,0,Spring,Clear,19,31,21.1,157,0,1,111.92,40.1,16090,0,Residential,1,0,412,703
07-02-2024,2024,2,2,14,0,Winter,Clear,17.1,72,20.2,162,0,1,99.34,76.4,47634,1,Business District,1,0,410,880
24-02-2024,2024,2,5,5,1,Winter,Clear,18.3,61,6.7,115,1,0,102.57,66.3,16800,0,Residential,0,0,103,404
11-07-2025,2025,7,4,9,0,Summer,Cloudy,38.7,50,20.3,74,0,1,113.51,46.1,9106,0,Commercial,1,0,122,521
15-01-2025,2025,1,2,18,0,Winter,Clear,19.2,45,19,95,0,1,105.19,35.3,22847,0,Business District,1,0,327,789
14-12-2023,2023,12,3,20,0,Winter,Light Rain,11.1,83,16.5,129,0,1,109.37,53.3,48300,0,Business District,1,0,85,595
31-12-2025,2025,12,2,19,0,Winter,Clear,15.8,76,7.7,159,0,1,109.2,60.2,36202,0,Business District,1,0,159,806
16-04-2023,2023,4,6,15,1,Spring,Mist,19.6,70,13.5,173,0,0,105.27,72.1,9804,0,University Area,1,1,259,618
10-05-2024,2024,5,4,20,0,Spring,Cloudy,36.4,35,7.4,67,0,1,107.69,50.3,7001,0,Commercial,0,0,327,628
22-10-2024,2024,10,1,12,0,Autumn,Light Rain,18.4,78,13.7,102,0,1,92.95,59.5,30677,1,Business District,1,0,266,544
14-10-2024,2024,10,0,12,0,Autumn,Clear,22.2,84,21.3,150,0,1,100.43,98.5,9604,0,Commercial,0,0,262,638
05-03-2025,2025,3,2,10,0,Spring,Clear,26,82,14,88,0,1,99.13,83.7,47948,1,University Area,0,0,230,938
23-10-2023,2023,10,0,16,0,Autumn,Mist,23.1,52,9.2,30,0,1,103.13,43.7,47146,0,Business District,0,0,385,668
20-12-2024,2024,12,4,14,0,Winter,Cloudy,19.1,66,14.8,67,1,0,96.27,47.3,27360,0,Commercial,0,0,301,407
23-10-2023,2023,10,0,12,0,Autumn,Cloudy,25.8,71,20.9,148,0,1,116.51,33.2,18232,1,Residential,0,1,391,664
07-05-2023,2023,5,6,14,1,Spring,Light Rain,29.5,90,29.6,82,0,0,97.74,68.9,27409,0,Residential,0,0,395,117
22-09-2023,2023,9,4,11,0,Monsoon,Light Rain,31.8,92,27.6,56,1,0,98.24,100,20203,1,Commercial,0,0,234,111
21-12-2024,2024,12,5,19,1,Winter,Heavy Rain,15.3,87,28.6,83,0,0,96.88,58.4,45610,0,Residential,0,0,119,164
03-04-2025,2025,4,3,6,0,Spring,Cloudy,26.1,52,19.8,157,0,1,118.2,28.2,49283,1,Tourist Area,0,0,484,791
30-06-2023,2023,6,4,16,0,Summer,Cloudy,41.4,66,6.6,108,0,1,95.03,72,12197,0,Commercial,0,0,468,407
10-02-2025,2025,2,0,6,0,Winter,Heavy Rain,16.3,85,28.9,134,0,1,117.32,96.1,14468,0,Residential,0,0,388,156
12-04-2025,2025,4,5,19,1,Spring,Cloudy,19.4,63,7.6,65,0,0,98.84,76.9,30018,0,Commercial,0,0,465,684
19-07-2023,2023,7,2,22,0,Summer,Light Rain,40,80,22.9,134,0,1,100.3,93.6,34573,1,University Area,0,0,175,335
30-01-2023,2023,1,0,20,0,Winter,Clear,17.4,61,9,126,0,1,102.34,85.4,18146,1,Tourist Area,0,0,246,812
25-01-2023,2023,1,2,5,0,Winter,Light Rain,18.8,85,16.1,137,0,1,112.28,63.2,44583,0,Commercial,0,0,59,432
08-02-2023,2023,2,2,9,0,Winter,Cloudy,14.1,69,20,142,1,0,106.53,65.6,31920,1,Business District,0,0,189,612
27-11-2023,2023,11,0,15,0,Autumn,Cloudy,20.1,64,8.1,97,0,1,97.18,13.8,12632,0,Residential,1,0,76,461
02-02-2023,2023,2,3,9,0,Winter,Heavy Rain,15.1,81,21.3,31,0,1,87.86,63.5,34117,1,Business District,0,0,143,361
23-05-2024,2024,5,3,15,0,Spring,Clear,30.3,35,11.1,112,0,1,109.96,53,22919,0,Business District,1,0,152,773
10-03-2024,2024,3,6,19,1,Spring,Clear,31.7,48,20.9,207,0,0,98.18,59.7,12633,0,Business District,1,0,484,695
29-06-2023,2023,6,3,13,0,Summer,Clear,34.4,41,15.8,175,0,1,107.79,88.9,43125,0,Residential,0,0,375,687
11-03-2024,2024,3,0,15,0,Spring,Light Rain,26,80,27.2,44,0,1,100.42,57.6,5890,0,Commercial,0,0,127,356
14-12-2024,2024,12,5,16,1,Winter,Clear,12.1,65,17.1,73,0,0,109.86,13.1,22982,1,Residential,0,0,153,424
09-08-2025,2025,8,5,10,1,Summer,Mist,41.6,67,13.5,151,0,0,93.9,61.4,33227,0,Business District,1,0,495,427
21-10-2025,2025,10,1,8,0,Autumn,Clear,17,57,9.7,131,0,1,112.54,53.4,35664,0,Residential,1,0,260,797
14-08-2023,2023,8,0,21,0,Summer,Clear,39.2,56,8.6,167,0,1,89.85,50.2,14298,1,Business District,0,0,442,465
20-11-2025,2025,11,3,13,0,Autumn,Clear,31.3,65,10.4,130,0,1,105.56,82.6,23750,0,Commercial,0,0,191,692
13-11-2025,2025,11,3,18,0,Autumn,Light Rain,22.7,90,27,78,0,1,100.9,72.5,25291,0,Tourist Area,0,1,384,641
14-06-2024,2024,6,4,19,0,Summer,Cloudy,32.6,63,10.1,101,0,1,92.29,86.4,46525,1,Commercial,1,0,196,673
20-12-2025,2025,12,5,5,1,Winter,Clear,16.6,42,9.6,104,0,0,99.56,64,29899,0,University Area,1,0,245,551
22-04-2023,2023,4,5,7,1,Spring,Mist,31.1,81,17.6,96,0,0,105.44,57,11918,1,Business District,1,0,321,706
19-03-2024,2024,3,1,13,0,Spring,Clear,28,69,9,132,0,1,96.39,100,16989,1,Residential,1,0,363,824
27-09-2024,2024,9,4,15,0,Monsoon,Mist,30,72,10.5,99,0,1,109.56,72,39840,0,University Area,1,0,413,520
09-07-2025,2025,7,2,21,0,Summer,Mist,40.7,74,11.6,180,0,1,101.69,78.1,39520,0,Business District,0,0,400,439
03-06-2023,2023,6,5,21,1,Summer,Cloudy,34.8,73,16.2,174,0,0,95.95,53.2,45369,0,Business District,1,0,415,321
07-05-2023,2023,5,6,11,1,Spring,Clear,24.6,54,12.9,94,0,0,111.49,60.1,39646,0,University Area,1,0,72,807
02-06-2024,2024,6,6,19,1,Summer,Clear,34.4,72,11.3,164,0,0,103.98,65.6,25447,0,Business District,0,0,296,589
08-11-2023,2023,11,2,19,0,Autumn,Light Rain,28.8,73,15.6,75,0,1,109.23,66.5,25596,0,Commercial,1,0,433,629
04-10-2025,2025,10,5,17,1,Autumn,Cloudy,27.1,84,18.7,143,0,0,110.57,44.6,38109,0,Business District,0,0,486,712
31-12-2025,2025,12,2,15,0,Winter,Light Rain,18.7,91,21.1,197,0,1,102.44,81.9,42134,0,University Area,1,0,238,507
04-04-2023,2023,4,1,22,0,Spring,Cloudy,27.2,36,21.5,133,0,1,96.66,62.1,19832,1,University Area,1,0,201,760
06-09-2023,2023,9,2,21,0,Monsoon,Clear,31.4,44,7.3,190,0,1,110.32,53.7,43841,0,Commercial,0,0,178,420
05-02-2024,2024,2,0,22,0,Winter,Cloudy,18.3,66,20.7,141,1,0,102.38,81.7,24332,0,Residential,0,0,388,350
06-08-2024,2024,8,1,14,0,Summer,Clear,38.5,69,14.2,112,0,1,107.69,40.7,16200,1,Business District,0,0,258,588
24-06-2023,2023,6,5,17,1,Summer,Cloudy,36.6,45,8,61,0,0,103.97,63.6,22834,0,Commercial,0,0,243,458
11-07-2023,2023,7,1,12,0,Summer,Clear,32.3,69,11.9,122,0,1,99.8,57,16165,0,Commercial,0,0,255,444
18-02-2024,2024,2,6,6,1,Winter,Clear,17,68,12.1,110,0,0,86.29,41.7,49514,0,Business District,1,0,107,524
29-04-2023,2023,4,5,7,1,Spring,Cloudy,30.7,36,8.3,67,0,0,95.68,60.6,8486,0,Commercial,0,0,316,528
07-12-2023,2023,12,3,8,0,Winter,Clear,18.2,81,16.6,86,0,1,95.62,68.7,8262,0,Business District,1,0,258,729
09-12-2025,2025,12,1,15,0,Winter,Mist,12.5,61,20.8,118,0,1,96.51,100,22327,0,Commercial,1,0,453,501
29-06-2024,2024,6,5,21,1,Summer,Clear,34.1,31,19.4,90,1,0,97.99,39.8,22197,0,Business District,0,0,173,334
04-02-2025,2025,2,1,14,0,Winter,Mist,9.1,37,15.5,121,1,0,97.98,53.2,45061,0,Residential,0,0,56,296
23-12-2025,2025,12,1,14,0,Winter,Clear,15.9,44,12.1,114,0,1,103.28,71.4,28558,1,Tourist Area,0,1,464,917
26-09-2023,2023,9,1,22,0,Monsoon,Light Rain,33.2,91,15.4,122,0,1,93.6,46.9,45278,0,Business District,0,0,499,192
24-05-2025,2025,5,5,7,1,Spring,Cloudy,28.9,53,16.6,129,0,0,97.87,69.8,6178,0,Business District,1,0,286,651
22-06-2024,2024,6,5,6,1,Summer,Mist,41.4,35,7.1,138,0,0,96.15,39.7,5777,1,Tourist Area,1,0,234,217
31-03-2024,2024,3,6,9,1,Spring,Clear,27.2,58,6,180,0,0,109.2,49.4,46376,0,Commercial,1,0,144,800
25-07-2025,2025,7,4,14,0,Summer,Clear,38.7,78,11.3,191,0,1,103.32,62.9,22451,0,Residential,0,0,149,393
13-07-2025,2025,7,6,6,1,Summer,Mist,33.2,31,17.1,129,0,0,105.9,70.7,15391,0,Residential,0,0,288,208
11-09-2023,2023,9,0,9,0,Monsoon,Clear,28.4,75,7.5,164,0,1,104.07,92.4,8051,1,University Area,0,0,229,573
30-06-2023,2023,6,4,13,0,Summer,Cloudy,37.1,70,8.8,93,0,1,108.51,30.3,29624,0,Residential,1,0,402,449
11-07-2024,2024,7,3,14,0,Summer,Clear,38.2,44,19.3,157,0,1,96.87,45.6,12544,1,Residential,0,0,395,362
22-08-2025,2025,8,4,10,0,Summer,Clear,34.3,78,12.9,161,0,1,111.01,55.8,48060,0,University Area,0,0,302,638
15-03-2025,2025,3,5,11,1,Spring,Light Rain,37.5,95,23.2,90,0,0,113.18,75.7,46292,0,Business District,1,0,377,156
13-08-2025,2025,8,2,5,0,Summer,Clear,36.3,66,6.8,135,0,1,108.12,20.6,41124,0,Commercial,1,0,485,595
14-12-2024,2024,12,5,16,1,Winter,Heavy Rain,17.3,82,26.5,123,0,0,100.25,35.1,26914,0,Residential,1,0,194,74
05-07-2025,2025,7,5,9,1,Summer,Clear,39.6,43,14.1,154,0,0,109.09,52.6,25452,0,University Area,1,0,373,508
09-01-2023,2023,1,0,6,0,Winter,Mist,20.1,61,18.5,182,0,1,95.79,41.7,12225,0,Commercial,1,0,165,349
24-04-2025,2025,4,3,14,0,Spring,Clear,20.3,82,17,50,0,1,95.32,49,38793,0,University Area,1,0,244,1731
27-01-2025,2025,1,0,15,0,Winter,Cloudy,12.3,77,16.6,144,0,1,94.66,54.6,19758,0,Business District,1,0,453,583
16-10-2023,2023,10,0,14,0,Autumn,Cloudy,22.2,79,8,103,0,1,100.51,43.3,7960,0,Tourist Area,1,0,459,596
08-06-2025,2025,6,6,22,1,Summer,Clear,33.4,45,8.1,97,0,0,105.14,77.1,6552,0,Commercial,1,0,272,473
27-02-2025,2025,2,3,8,0,Winter,Mist,14.8,42,9.2,135,0,1,105.45,48,21216,0,Commercial,0,0,284,512
27-07-2023,2023,7,3,11,0,Summer,Clear,34.1,76,13.6,116,0,1,112.61,50.6,33699,0,Business District,0,0,371,677
02-03-2023,2023,3,3,21,0,Spring,Light Rain,34.8,70,15.9,136,0,1,106.01,53.9,44461,0,University Area,1,0,415,507
12-04-2023,2023,4,2,18,0,Spring,Clear,31.6,83,15.7,143,0,1,93.06,77.6,27201,0,Business District,0,0,230,747
23-03-2024,2024,3,5,7,1,Spring,Clear,33.4,69,7.7,133,0,0,104.75,49.4,11493,0,University Area,0,0,247,572
06-03-2024,2024,3,2,5,0,Spring,Clear,30.5,60,14.3,89,0,1,120.05,31.2,41181,0,Tourist Area,0,0,214,692
13-02-2025,2025,2,3,12,0,Winter,Clear,18.5,67,16.3,118,0,1,97.84,49.1,48042,0,Commercial,0,0,472,604
10-02-2024,2024,2,5,21,1,Winter,Mist,16,33,9.6,81,0,0,118.65,71.7,47711,0,Tourist Area,1,0,143,554
19-08-2024,2024,8,0,5,0,Summer,Clear,31,31,7.9,115,0,1,110.87,46.2,40778,0,Residential,1,0,129,565
22-05-2025,2025,5,3,21,0,Spring,Clear,20.9,61,19.4,139,0,1,96.67,79.9,26125,1,Business District,0,0,195,700
